id,name,first_name,last_name,title,office_level,office_branch,body,district,party,state,county,municipality,email,phone,website,twitter_handle,twitter_verified,facebook_url,photo_url,source,source_id,scraped_at
CO-SL-c84153cc,Scott Bottoms,Scott,Bottoms,State Representative,state_legislature,legislative,House,HD-15,Republican,CO,,,scott.bottoms.house@coleg.gov,303-866-5525,https://leg.colorado.gov/legislators/scott-bottoms,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_scott%20bottoms.jpg?itok=q9FETlLN,openstates,ocd-person/66254480-6178-4312-8a18-268ec84153cc,2026-03-06T02:42:19.828340+00:00
CO-SL-e6a86ee9,Scott Bright,Scott,Bright,State Senator,state_legislature,legislative,Senate,SD-13,Republican,CO,,,scott.bright.senate@coleg.gov,303-866-4855,https://leg.colorado.gov/legislators/scott-bright,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ScottBright.jpg,openstates,ocd-person/fb530f21-a08e-473c-b215-9a4de6a86ee9,2026-03-06T02:42:19.828490+00:00
CO-SL-f2b06d0a,Scott Slaugh,Scott,Slaugh,State Representative,state_legislature,legislative,House,HD-64,Republican,CO,,,scott.slaugh.house@coleg.gov,303-866-2906,https://leg.colorado.gov/legislators/scott-slaugh,,0,,,openstates,ocd-person/cba33581-a61a-41c5-9773-c949f2b06d0a,2026-03-06T02:42:19.828631+00:00
CO-SL-c98f6960,Sean Camacho,Sean,Camacho,State Representative,state_legislature,legislative,House,HD-6,Democratic,CO,,,sean.camacho.house@coleg.gov,303-866-2911,https://leg.colorado.gov/legislators/sean-camacho,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/SeanCamacho2024.jpeg,openstates,ocd-person/56e058a4-2a75-4864-8d5e-18c1c98f6960,2026-03-06T02:42:19.828757+00:00
CO-SL-b55c0bf7,Sheila Lieder,Sheila,Lieder,State Representative,state_legislature,legislative,House,HD-28,Democratic,CO,,,sheila.lieder.house@coleg.gov,303-866-2939,https://leg.colorado.gov/legislators/sheila-lieder,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lieder%2Csheila.jpg?itok=eytxsbcE,openstates,ocd-person/b44045eb-e2fb-4723-9e91-d68fb55c0bf7,2026-03-06T02:42:19.828884+00:00
CO-SL-d22cf015,Stephanie Luck,Stephanie,Luck,State Representative,state_legislature,legislative,House,HD-60,Republican,CO,,,stephanie.luck.house@coleg.gov,303-866-2905,https://leg.colorado.gov/legislators/stephanie-luck,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_luck%2C%20stephanie.jpg?itok=b1DCrqcw,openstates,ocd-person/3e7145a3-8729-497c-a168-db98d22cf015,2026-03-06T02:42:19.829007+00:00
CO-SL-3784705b,Steven Woodrow,Steven,Woodrow,State Representative,state_legislature,legislative,House,HD-2,Democratic,CO,,,steven.woodrow.house@coleg.gov,303-866-2967,https://leg.colorado.gov/legislators/steven-woodrow,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_woodrow%2Csteven-.jpg?itok=s0Qxv3Oj,openstates,ocd-person/09af4a19-c07e-49b2-b320-104f3784705b,2026-03-06T02:42:19.829129+00:00
CO-SL-186b6f73,Tammy Story,Tammy,Story,State Representative,state_legislature,legislative,House,HD-25,Democratic,CO,,,tammy.story.house@coleg.gov,303-866-2582,https://leg.colorado.gov/legislators/tammy-story,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_story%2Ctammy.jpg?itok=NP2YRnLu,openstates,ocd-person/489b3afa-1e08-40f4-918a-f01c186b6f73,2026-03-06T02:42:19.829245+00:00
CO-SL-6eb1f0a8,Tisha Mauro,Tisha,Mauro,State Representative,state_legislature,legislative,House,HD-46,Democratic,CO,,,tisha.mauro.house@coleg.gov,303-866-2968,https://leg.colorado.gov/legislators/tisha-mauro,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_t%20mauro.jpg?itok=05-hhChK,openstates,ocd-person/851b5f31-0694-4674-a3b8-468b6eb1f0a8,2026-03-06T02:42:19.829377+00:00
CO-SL-cce64bff,Tom Sullivan,Tom,Sullivan,State Senator,state_legislature,legislative,Senate,SD-27,Democratic,CO,,,tom.sullivan.senate@coleg.gov,303-866-4873,https://leg.colorado.gov/legislators/tom-sullivan,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_sullivan%2Ctom.jpg?itok=rbln5IBq,openstates,ocd-person/dc9056b8-fb9c-4a66-99b8-210acce64bff,2026-03-06T02:42:19.829736+00:00
CO-SL-b8005c8e,Tony Exum,Tony,Exum,State Senator,state_legislature,legislative,Senate,SD-11,Democratic,CO,,,tony.exum.senate@coleg.gov,303-866-6364,https://leg.colorado.gov/legislators/tony-exum,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_exum%2Ctony%20sr.jpg?itok=NGfbn-0x,openstates,ocd-person/473bd095-778d-4418-8e61-96a2b8005c8e,2026-03-06T02:42:19.830008+00:00
CO-SL-514f0a92,Tony Hartsook,Tony,Hartsook,State Representative,state_legislature,legislative,House,HD-44,Republican,CO,,,anthony.hartsook.house@coleg.gov,303-866-2933,https://leg.colorado.gov/legislators/anthony-hartsook,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_hartsook%2Canthony.jpg?itok=jDCFtuOk,openstates,ocd-person/561892b1-c618-43cb-9767-9237514f0a92,2026-03-06T02:42:19.830131+00:00
CO-SL-f64e95e0,Ty Winter,Ty,Winter,State Representative,state_legislature,legislative,House,HD-47,Republican,CO,,,ty.winter.house@coleg.gov,303-866-2747,https://leg.colorado.gov/legislators/ty-winter,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_winter%2Cty.jpg?itok=aGQTR3tx,openstates,ocd-person/f3cd2006-7729-41b0-a009-0c5cf64e95e0,2026-03-06T02:42:19.830252+00:00
CO-SL-1baf2e0e,William Lindstedt,William,Lindstedt,State Senator,state_legislature,legislative,Senate,SD-25,Democratic,CO,,,william.lindstedt.senate@coleg.gov,303-866-4863,https://leg.colorado.gov/legislators/william-lindstedt,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lindstedt%2Cwilliam.jpg?itok=UVhLAS88,openstates,ocd-person/dbe86f29-2ecb-449e-aaf6-3fc91baf2e0e,2026-03-06T02:42:19.830373+00:00
CO-SL-8839e922,Yara Zokaie,Yara,Zokaie,State Representative,state_legislature,legislative,House,HD-52,Democratic,CO,,,yara.zokaie.house@coleg.gov,303-866-4569,https://leg.colorado.gov/legislators/yara-zokaie,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/yf.jpeg,openstates,ocd-person/e8a7d2a2-1907-450d-8c61-8c328839e922,2026-03-06T02:42:19.830502+00:00
CO-SW-TREAS,Dave Young,Dave,Young,State Treasurer,statewide,executive,,,Democratic,CO,,,,303-866-2441,https://www.colorado.gov/treasury,,0,,,manual,,2026-03-06T02:46:36.255338+00:00
CO-SW-LTGOV,Dianne Primavera,Dianne,Primavera,Lieutenant Governor,statewide,executive,,,Democratic,CO,,,,303-866-2471,https://ltgovernor.colorado.gov/,@LtGovPrimavera,1,,,manual,,2026-03-06T02:46:36.255021+00:00
CO-SW-GOV,Jared Polis,Jared,Polis,Governor,statewide,executive,,,Democratic,CO,,,,303-866-2471,https://www.colorado.gov/governor/,@GovofCO,1,https://www.facebook.com/GovernorPolis,,manual,,2026-03-06T02:46:36.254231+00:00
CO-SW-SOS,Jena Griswold,Jena,Griswold,Secretary of State,statewide,executive,,,Democratic,CO,,,,303-894-2200,https://www.sos.state.co.us/,@JenaGriswold,1,,,manual,,2026-03-06T02:46:36.255242+00:00
CO-SW-AG,Phil Weiser,Phil,Weiser,Attorney General,statewide,executive,,,Democratic,CO,,,,720-508-6000,https://coag.gov/,@AGPhilWeiser,1,,,manual,,2026-03-06T02:46:36.255145+00:00
